Date,Open,High,Low,Close,Adj Close,Volume,Open_1,High_1,Low_1,Close_1,Adj Close_1,Volume_1,Year,Month,Weekday,Open_rolling_mean,High_rolling_mean,Low_rolling_mean,Close_rolling_mean,Adj Close_rolling_mean,Volume_rolling_mean
2014-09-05,53.0,53.0,53.0,53.0,53.0,53000.0,53.5,53.5,53.5,53.5,53.5,24075.0,2014,9,4,52.42,52.42,52.42,52.42,52.42,106479.0
2014-09-09,53.0,53.0,53.0,53.0,53.0,31800.0,53.0,53.0,53.0,53.0,53.0,53000.0,2014,9,1,53.42,53.42,53.42,53.42,53.42,45639.0
2014-09-11,53.5,53.5,53.5,53.5,53.5,21400.0,53.0,53.0,53.0,53.0,53.0,31800.0,2014,9,3,53.2,53.2,53.2,53.2,53.2,31355.0
2014-09-12,53.6,53.6,53.6,53.6,53.6,32160.0,53.5,53.5,53.5,53.5,53.5,21400.0,2014,9,4,53.32000000000001,53.32000000000001,53.32000000000001,53.32000000000001,53.32000000000001,32487.0
2014-09-15,50.0,50.0,50.0,50.0,50.0,5000.0,53.6,53.6,53.6,53.6,53.6,32160.0,2014,9,0,52.620000000000005,52.620000000000005,52.620000000000005,52.620000000000005,52.620000000000005,28672.0
2014-09-16,53.4,53.4,53.4,53.4,53.4,32040.0,50.0,50.0,50.0,50.0,50.0,5000.0,2014,9,1,52.7,52.7,52.7,52.7,52.7,24480.0
2014-09-18,51.0,51.0,51.0,51.0,51.0,510000.0,53.4,53.4,53.4,53.4,53.4,32040.0,2014,9,3,52.3,52.3,52.3,52.3,52.3,120120.0
2014-09-24,52.0,52.0,52.0,52.0,52.0,10400.0,51.0,51.0,51.0,51.0,51.0,510000.0,2014,9,2,52.0,52.0,52.0,52.0,52.0,117920.0
2014-09-26,51.0,51.0,51.0,51.0,51.0,510000.0,52.0,52.0,52.0,52.0,52.0,10400.0,2014,9,4,51.48,51.48,51.48,51.48,51.48,213488.0
2014-09-30,51.0,51.0,51.0,51.0,51.0,186150.0,51.0,51.0,51.0,51.0,51.0,510000.0,2014,9,1,51.67999999999999,51.67999999999999,51.67999999999999,51.67999999999999,51.67999999999999,249718.0
2014-10-09,52.5,52.5,52.5,52.5,52.5,26250.0,51.0,51.0,51.0,51.0,51.0,186150.0,2014,10,3,51.5,51.5,51.5,51.5,51.5,248560.0
2014-10-14,44.5,44.5,44.5,44.5,44.5,77324.6,52.5,52.5,52.5,52.5,52.5,26250.0,2014,10,1,50.2,50.2,50.2,50.2,50.2,162024.91999999998
2014-10-15,52.0,52.0,52.0,52.0,52.0,52000.0,44.5,44.5,44.5,44.5,44.5,77324.6,2014,10,2,50.2,50.2,50.2,50.2,50.2,170344.91999999998
2014-10-17,52.1,52.1,52.1,52.1,52.1,78150.0,52.0,52.0,52.0,52.0,52.0,52000.0,2014,10,4,50.42,50.42,50.42,50.42,50.42,83974.92
2014-10-22,52.5,52.5,52.5,52.5,52.5,31500.0,52.1,52.1,52.1,52.1,52.1,78150.0,2014,10,2,50.72,50.72,50.72,50.72,50.72,53044.92
2014-10-23,52.5,52.5,52.5,52.5,52.5,2625.0,52.5,52.5,52.5,52.5,52.5,31500.0,2014,10,3,50.72,50.72,50.72,50.72,50.72,48319.92
2014-10-24,52.0,52.0,52.0,52.0,52.0,26000.0,52.5,52.5,52.5,52.5,52.5,2625.0,2014,10,4,52.220000000000006,52.220000000000006,52.220000000000006,52.220000000000006,52.220000000000006,38055.0
2014-10-28,52.12,52.12,52.12,52.12,52.12,67760.0,52.0,52.0,52.0,52.0,52.0,26000.0,2014,10,1,52.24400000000001,52.24400000000001,52.24400000000001,52.24400000000001,52.24400000000001,41207.0
2014-10-29,50.0,50.0,50.0,50.0,50.0,450000.0,52.12,52.12,52.12,52.12,52.12,67760.0,2014,10,2,51.824,51.824,51.824,51.824,51.824,115577.0
2014-10-30,51.0,51.0,51.0,51.0,51.0,51000.0,50.0,50.0,50.0,50.0,50.0,450000.0,2014,10,3,51.524,51.524,51.524,51.524,51.524,119477.0
2014-11-03,51.0,51.0,51.0,51.0,51.0,35700.0,51.0,51.0,51.0,51.0,51.0,51000.0,2014,11,0,51.224000000000004,51.224000000000004,51.224000000000004,51.224000000000004,51.224000000000004,126092.0
2014-11-17,52.05,52.05,52.05,52.05,52.05,197800.0,51.0,51.0,51.0,51.0,51.0,35700.0,2014,11,0,51.234,51.234,51.234,51.234,51.234,160452.0
2014-11-18,53.0,53.0,53.0,53.0,53.0,53000.0,52.05,52.05,52.05,52.05,52.05,197800.0,2014,11,1,51.410000000000004,51.410000000000004,51.410000000000004,51.410000000000004,51.410000000000004,157500.0
2014-11-20,52.0,52.0,52.0,52.0,52.0,192400.0,53.0,53.0,53.0,53.0,53.0,53000.0,2014,11,3,51.81,51.81,51.81,51.81,51.81,105980.0
2014-11-21,52.3,52.3,52.3,52.3,52.3,26150.0,52.0,52.0,52.0,52.0,52.0,192400.0,2014,11,4,52.07000000000001,52.07000000000001,52.07000000000001,52.07000000000001,52.07000000000001,101010.0
2014-11-25,52.0,52.0,52.0,52.0,52.0,52000.0,52.3,52.3,52.3,52.3,52.3,26150.0,2014,11,1,52.27,52.27,52.27,52.27,52.27,104270.0
2014-11-27,52.5,52.5,52.5,52.5,52.5,26250.0,52.0,52.0,52.0,52.0,52.0,52000.0,2014,11,3,52.35999999999999,52.35999999999999,52.35999999999999,52.35999999999999,52.35999999999999,69960.0
2014-11-28,52.4,52.4,52.4,52.4,52.4,104800.0,52.5,52.5,52.5,52.5,52.5,26250.0,2014,11,4,52.239999999999995,52.239999999999995,52.239999999999995,52.239999999999995,52.239999999999995,80320.0
2014-12-01,52.5,52.5,52.5,52.5,52.5,31500.0,52.4,52.4,52.4,52.4,52.4,104800.0,2014,12,0,52.339999999999996,52.339999999999996,52.339999999999996,52.339999999999996,52.339999999999996,48140.0
2014-12-03,52.93,52.93,52.93,52.93,52.93,79400.0,52.5,52.5,52.5,52.5,52.5,31500.0,2014,12,2,52.465999999999994,52.465999999999994,52.465999999999994,52.465999999999994,52.465999999999994,58790.0
2014-12-05,53.0,53.0,53.0,53.0,53.0,185500.0,52.93,52.93,52.93,52.93,52.93,79400.0,2014,12,4,52.666,52.666,52.666,52.666,52.666,85490.0
2014-12-08,52.35,52.35,52.35,52.35,52.35,560100.0,53.0,53.0,53.0,53.0,53.0,185500.0,2014,12,0,52.636,52.636,52.636,52.636,52.636,192260.0
2014-12-09,52.5,52.5,52.5,52.5,52.5,15750.0,52.35,52.35,52.35,52.35,52.35,560100.0,2014,12,1,52.65599999999999,52.65599999999999,52.65599999999999,52.65599999999999,52.65599999999999,174450.0
2014-12-10,52.8,52.8,52.8,52.8,52.8,42240.0,52.5,52.5,52.5,52.5,52.5,15750.0,2014,12,2,52.715999999999994,52.715999999999994,52.715999999999994,52.715999999999994,52.715999999999994,176598.0
2014-12-11,52.12,52.12,52.12,52.12,52.12,67750.0,52.8,52.8,52.8,52.8,52.8,42240.0,2014,12,3,52.553999999999995,52.553999999999995,52.553999999999995,52.553999999999995,52.553999999999995,174268.0
2014-12-12,52.29,52.29,52.29,52.29,52.29,109800.0,52.12,52.12,52.12,52.12,52.12,67750.0,2014,12,4,52.412,52.412,52.412,52.412,52.412,159128.0
2014-12-15,52.5,52.5,52.5,52.5,52.5,15750.0,52.29,52.29,52.29,52.29,52.29,109800.0,2014,12,0,52.44199999999999,52.44199999999999,52.44199999999999,52.44199999999999,52.44199999999999,50258.0
2014-12-16,52.89,52.89,52.89,52.89,52.89,95200.0,52.5,52.5,52.5,52.5,52.5,15750.0,2014,12,1,52.519999999999996,52.519999999999996,52.519999999999996,52.519999999999996,52.519999999999996,66148.0
2014-12-17,52.5,52.5,52.5,52.5,52.5,94500.0,52.89,52.89,52.89,52.89,52.89,95200.0,2014,12,2,52.46,52.46,52.46,52.46,52.46,76600.0
2014-12-18,52.31,52.31,52.31,52.31,52.31,141250.0,52.5,52.5,52.5,52.5,52.5,94500.0,2014,12,3,52.498000000000005,52.498000000000005,52.498000000000005,52.498000000000005,52.498000000000005,91300.0
2014-12-19,52.93,52.93,52.93,52.93,52.93,79400.0,52.31,52.31,52.31,52.31,52.31,141250.0,2014,12,4,52.626,52.626,52.626,52.626,52.626,85220.0
2014-12-22,52.8,52.8,52.8,52.8,52.8,26400.0,52.93,52.93,52.93,52.93,52.93,79400.0,2014,12,0,52.686,52.686,52.686,52.686,52.686,87350.0
2014-12-23,53.0,53.0,53.0,53.0,53.0,95400.0,52.8,52.8,52.8,52.8,52.8,26400.0,2014,12,1,52.70799999999999,52.70799999999999,52.70799999999999,52.70799999999999,52.70799999999999,87390.0
2014-12-24,53.0,53.0,53.0,53.0,53.0,63600.0,53.0,53.0,53.0,53.0,53.0,95400.0,2014,12,2,52.80799999999999,52.80799999999999,52.80799999999999,52.80799999999999,52.80799999999999,81210.0
2014-12-26,53.53,53.53,53.53,53.53,53.53,64240.0,53.0,53.0,53.0,53.0,53.0,63600.0,2014,12,4,53.052,53.052,53.052,53.052,53.052,65808.0
2014-12-29,53.43,53.43,53.43,53.43,53.43,112200.0,53.53,53.53,53.53,53.53,53.53,64240.0,2014,12,0,53.152,53.152,53.152,53.152,53.152,72368.0
2014-12-30,53.45,53.45,53.45,53.45,53.45,235200.0,53.43,53.43,53.43,53.43,53.43,112200.0,2014,12,1,53.282000000000004,53.282000000000004,53.282000000000004,53.282000000000004,53.282000000000004,114128.0
2014-12-31,54.19,54.19,54.19,54.19,54.19,168000.0,53.45,53.45,53.45,53.45,53.45,235200.0,2014,12,2,53.52,53.52,53.52,53.52,53.52,128648.0
2015-01-06,54.0,54.0,54.0,54.0,54.0,54000.0,54.19,54.19,54.19,54.19,54.19,168000.0,2015,1,1,53.720000000000006,53.720000000000006,53.720000000000006,53.720000000000006,53.720000000000006,126728.0
2015-01-07,53.02,53.02,53.02,53.02,53.02,275700.0,54.0,54.0,54.0,54.0,54.0,54000.0,2015,1,2,53.61800000000001,53.61800000000001,53.61800000000001,53.61800000000001,53.61800000000001,169020.0
2015-01-08,53.5,53.5,53.5,53.5,53.5,107000.0,53.02,53.02,53.02,53.02,53.02,275700.0,2015,1,3,53.63199999999999,53.63199999999999,53.63199999999999,53.63199999999999,53.63199999999999,167980.0
2015-01-09,52.43,52.43,52.43,52.43,52.43,183500.0,53.5,53.5,53.5,53.5,53.5,107000.0,2015,1,4,53.428,53.428,53.428,53.428,53.428,157640.0
2015-01-12,53.5,53.5,53.5,53.5,53.5,80250.0,52.43,52.43,52.43,52.43,52.43,183500.0,2015,1,0,53.29,53.29,53.29,53.29,53.29,140090.0
2015-01-13,53.0,53.0,53.0,53.0,53.0,53000.0,53.5,53.5,53.5,53.5,53.5,80250.0,2015,1,1,53.089999999999996,53.089999999999996,53.089999999999996,53.089999999999996,53.089999999999996,139890.0
2015-01-15,55.0,55.0,55.0,55.0,55.0,33000.0,53.0,53.0,53.0,53.0,53.0,53000.0,2015,1,3,53.486000000000004,53.486000000000004,53.486000000000004,53.486000000000004,53.486000000000004,91350.0
2015-01-16,53.82,53.82,53.82,53.82,53.82,242200.0,55.0,55.0,55.0,55.0,55.0,33000.0,2015,1,4,53.55,53.55,53.55,53.55,53.55,118390.0
2015-01-19,54.0,54.0,54.0,54.0,54.0,54000.0,53.82,53.82,53.82,53.82,53.82,242200.0,2015,1,0,53.864,53.864,53.864,53.864,53.864,92490.0
2015-01-20,53.96,53.96,53.96,53.96,53.96,134900.0,54.0,54.0,54.0,54.0,54.0,54000.0,2015,1,1,53.955999999999996,53.955999999999996,53.955999999999996,53.955999999999996,53.955999999999996,103420.0
2015-01-21,51.0,51.0,51.0,51.0,51.0,255000.0,53.96,53.96,53.96,53.96,53.96,134900.0,2015,1,2,53.556,53.556,53.556,53.556,53.556,143820.0
2015-01-22,53.15,53.15,53.15,53.15,53.15,345475.0,51.0,51.0,51.0,51.0,51.0,255000.0,2015,1,3,53.186,53.186,53.186,53.186,53.186,206315.0
2015-01-23,54.56,54.56,54.56,54.56,54.56,87290.0,53.15,53.15,53.15,53.15,53.15,345475.0,2015,1,4,53.334,53.334,53.334,53.334,53.334,175333.0
2015-01-26,53.59,53.59,53.59,53.59,53.59,58950.0,54.56,54.56,54.56,54.56,54.56,87290.0,2015,1,0,53.251999999999995,53.251999999999995,53.251999999999995,53.251999999999995,53.251999999999995,176323.0
2015-01-27,53.0,53.0,53.0,53.0,53.0,212000.0,53.59,53.59,53.59,53.59,53.59,58950.0,2015,1,1,53.06,53.06,53.06,53.06,53.06,191743.0
2015-01-29,53.0,53.0,53.0,53.0,53.0,53000.0,53.0,53.0,53.0,53.0,53.0,212000.0,2015,1,3,53.46,53.46,53.46,53.46,53.46,151343.0
2015-01-30,53.0,53.0,53.0,53.0,53.0,26500.0,53.0,53.0,53.0,53.0,53.0,53000.0,2015,1,4,53.43000000000001,53.43000000000001,53.43000000000001,53.43000000000001,53.43000000000001,87548.0
2015-02-02,54.0,54.0,54.0,54.0,54.0,16200.0,53.0,53.0,53.0,53.0,53.0,26500.0,2015,2,0,53.318000000000005,53.318000000000005,53.318000000000005,53.318000000000005,53.318000000000005,73330.0
2015-02-03,54.5,54.5,54.5,54.5,54.5,21800.0,54.0,54.0,54.0,54.0,54.0,16200.0,2015,2,1,53.5,53.5,53.5,53.5,53.5,65900.0
2015-02-04,53.0,53.0,53.0,53.0,53.0,53000.0,54.5,54.5,54.5,54.5,54.5,21800.0,2015,2,2,53.5,53.5,53.5,53.5,53.5,34100.0
2015-02-05,54.0,54.0,54.0,54.0,54.0,43200.0,53.0,53.0,53.0,53.0,53.0,53000.0,2015,2,3,53.7,53.7,53.7,53.7,53.7,32140.0
2015-02-06,53.92,53.92,53.92,53.92,53.92,70100.0,54.0,54.0,54.0,54.0,54.0,43200.0,2015,2,4,53.88399999999999,53.88399999999999,53.88399999999999,53.88399999999999,53.88399999999999,40860.0
2015-02-09,53.07,53.07,53.07,53.07,53.07,111450.0,53.92,53.92,53.92,53.92,53.92,70100.0,2015,2,0,53.698,53.698,53.698,53.698,53.698,59910.0
2015-02-10,52.04,52.04,52.04,52.04,52.04,379900.0,53.07,53.07,53.07,53.07,53.07,111450.0,2015,2,1,53.205999999999996,53.205999999999996,53.205999999999996,53.205999999999996,53.205999999999996,131530.0
2015-02-12,53.1,53.1,53.1,53.1,53.1,212400.0,52.04,52.04,52.04,52.04,52.04,379900.0,2015,2,3,53.226,53.226,53.226,53.226,53.226,163410.0
2015-02-13,53.13,53.13,53.13,53.13,53.13,1184370.0,53.1,53.1,53.1,53.1,53.1,212400.0,2015,2,4,53.052,53.052,53.052,53.052,53.052,391644.0
2015-02-16,51.0,51.0,51.0,51.0,51.0,51000.0,53.13,53.13,53.13,53.13,53.13,1184370.0,2015,2,0,52.468,52.468,52.468,52.468,52.468,387824.0
2015-02-25,51.55,51.55,51.55,51.55,51.55,105675.0,51.0,51.0,51.0,51.0,51.0,51000.0,2015,2,2,52.164,52.164,52.164,52.164,52.164,386669.0
2015-03-02,52.0,52.0,52.0,52.0,52.0,88400.0,51.55,51.55,51.55,51.55,51.55,105675.0,2015,3,0,52.15599999999999,52.15599999999999,52.15599999999999,52.15599999999999,52.15599999999999,328369.0
2015-03-03,51.5,51.5,51.5,51.5,51.5,51500.0,52.0,52.0,52.0,52.0,52.0,88400.0,2015,3,1,51.836,51.836,51.836,51.836,51.836,296189.0
2015-03-05,52.5,52.5,52.5,52.5,52.5,372750.0,51.5,51.5,51.5,51.5,51.5,51500.0,2015,3,3,51.71,51.71,51.71,51.71,51.71,133865.0
2015-03-06,54.5,54.5,54.5,54.5,54.5,98100.0,52.5,52.5,52.5,52.5,52.5,372750.0,2015,3,4,52.410000000000004,52.410000000000004,52.410000000000004,52.410000000000004,52.410000000000004,143285.0
2015-03-09,54.5,54.5,54.5,54.5,54.5,5450.0,54.5,54.5,54.5,54.5,54.5,98100.0,2015,3,0,53.0,53.0,53.0,53.0,53.0,123240.0
2015-03-10,51.88,51.88,51.88,51.88,51.88,274950.0,54.5,54.5,54.5,54.5,54.5,5450.0,2015,3,1,52.976,52.976,52.976,52.976,52.976,160550.0
2015-03-11,51.99,51.99,51.99,51.99,51.99,462700.0,51.88,51.88,51.88,51.88,51.88,274950.0,2015,3,2,53.074,53.074,53.074,53.074,53.074,242790.0
2015-03-12,51.16,51.16,51.16,51.16,51.16,259892.0,51.99,51.99,51.99,51.99,51.99,462700.0,2015,3,3,52.806,52.806,52.806,52.806,52.806,220218.4
2015-03-13,50.92,50.92,50.92,50.92,50.92,132400.0,51.16,51.16,51.16,51.16,51.16,259892.0,2015,3,4,52.089999999999996,52.089999999999996,52.089999999999996,52.089999999999996,52.089999999999996,227078.4
2015-03-17,52.0,52.0,52.0,52.0,52.0,290160.0,50.92,50.92,50.92,50.92,50.92,132400.0,2015,3,1,51.589999999999996,51.589999999999996,51.589999999999996,51.589999999999996,51.589999999999996,284020.4
2015-03-18,51.5,51.5,51.5,51.5,51.5,515000.0,52.0,52.0,52.0,52.0,52.0,290160.0,2015,3,2,51.513999999999996,51.513999999999996,51.513999999999996,51.513999999999996,51.513999999999996,332030.4
2015-03-19,51.04,51.04,51.04,51.04,51.04,282230.0,51.5,51.5,51.5,51.5,51.5,515000.0,2015,3,3,51.324,51.324,51.324,51.324,51.324,295936.4
2015-03-20,52.0,52.0,52.0,52.0,52.0,133120.0,51.04,51.04,51.04,51.04,51.04,282230.0,2015,3,4,51.492000000000004,51.492000000000004,51.492000000000004,51.492000000000004,51.492000000000004,270582.0
2015-03-23,51.52,51.52,51.52,51.52,51.52,216400.0,52.0,52.0,52.0,52.0,52.0,133120.0,2015,3,0,51.612,51.612,51.612,51.612,51.612,287382.0
2015-03-24,51.12,51.12,51.12,51.12,51.12,801510.0,51.52,51.52,51.52,51.52,51.52,216400.0,2015,3,1,51.436,51.436,51.436,51.436,51.436,389652.0
2015-03-25,51.09,51.09,51.09,51.09,51.09,168756.0,51.12,51.12,51.12,51.12,51.12,801510.0,2015,3,2,51.354,51.354,51.354,51.354,51.354,320403.2
2015-03-27,50.26,50.26,50.26,50.26,50.26,452296.0,51.09,51.09,51.09,51.09,51.09,168756.0,2015,3,4,51.198,51.198,51.198,51.198,51.198,354416.4
2015-03-30,50.0,50.0,50.0,50.0,50.0,90000.0,50.26,50.26,50.26,50.26,50.26,452296.0,2015,3,0,50.798,50.798,50.798,50.798,50.798,345792.4
2015-03-31,50.0,50.0,50.0,50.0,50.0,220000.0,50.0,50.0,50.0,50.0,50.0,90000.0,2015,3,1,50.494,50.494,50.494,50.494,50.494,346512.4
2015-04-01,50.45,50.45,50.45,50.45,50.45,457038.0,50.0,50.0,50.0,50.0,50.0,220000.0,2015,4,2,50.36,50.36,50.36,50.36,50.36,277618.0
2015-04-02,51.0,51.0,51.0,51.0,51.0,306000.0,50.45,50.45,50.45,50.45,50.45,457038.0,2015,4,3,50.342,50.342,50.342,50.342,50.342,305066.8
2015-04-03,51.0,51.0,51.0,51.0,51.0,55182.0,51.0,51.0,51.0,51.0,51.0,306000.0,2015,4,4,50.489999999999995,50.489999999999995,50.489999999999995,50.489999999999995,50.489999999999995,225644.0
2015-04-07,51.0,51.0,51.0,51.0,51.0,255000.0,51.0,51.0,51.0,51.0,51.0,55182.0,2015,4,1,50.69,50.69,50.69,50.69,50.69,258644.0
2015-04-08,50.39,50.39,50.39,50.39,50.39,806300.0,51.0,51.0,51.0,51.0,51.0,255000.0,2015,4,2,50.768,50.768,50.768,50.768,50.768,375904.0
2015-04-09,52.0,52.0,52.0,52.0,52.0,52000.0,50.39,50.39,50.39,50.39,50.39,806300.0,2015,4,3,51.077999999999996,51.077999999999996,51.077999999999996,51.077999999999996,51.077999999999996,294896.4
2015-04-10,52.0,52.0,52.0,52.0,52.0,25480.0,52.0,52.0,52.0,52.0,52.0,52000.0,2015,4,4,51.278,51.278,51.278,51.278,51.278,238792.4
2015-04-13,51.14,51.14,51.14,51.14,51.14,449101.0,52.0,52.0,52.0,52.0,52.0,25480.0,2015,4,0,51.306,51.306,51.306,51.306,51.306,317576.2
2015-04-14,50.9,50.9,50.9,50.9,50.9,152700.0,51.14,51.14,51.14,51.14,51.14,449101.0,2015,4,1,51.286,51.286,51.286,51.286,51.286,297116.2
2015-04-15,50.71,50.71,50.71,50.71,50.71,423435.0,50.9,50.9,50.9,50.9,50.9,152700.0,2015,4,2,51.35,51.35,51.35,51.35,51.35,220543.2
2015-04-16,50.8,50.8,50.8,50.8,50.8,162560.0,50.71,50.71,50.71,50.71,50.71,423435.0,2015,4,3,51.11,51.11,51.11,51.11,51.11,242655.2
2015-04-17,51.0,51.0,51.0,51.0,51.0,132600.0,50.8,50.8,50.8,50.8,50.8,162560.0,2015,4,4,50.910000000000004,50.910000000000004,50.910000000000004,50.910000000000004,50.910000000000004,264079.2
2015-04-20,51.0,51.0,51.0,51.0,51.0,510.0,51.0,51.0,51.0,51.0,51.0,132600.0,2015,4,0,50.882000000000005,50.882000000000005,50.882000000000005,50.882000000000005,50.882000000000005,174361.0
2015-04-21,51.58,51.58,51.58,51.58,51.58,248449.0,51.0,51.0,51.0,51.0,51.0,510.0,2015,4,1,51.018,51.018,51.018,51.018,51.018,193510.8
2015-04-22,50.0,50.0,50.0,50.0,50.0,26950.0,51.58,51.58,51.58,51.58,51.58,248449.0,2015,4,2,50.876,50.876,50.876,50.876,50.876,114213.8
2015-04-23,50.83,50.83,50.83,50.83,50.83,248775.0,50.0,50.0,50.0,50.0,50.0,26950.0,2015,4,3,50.88199999999999,50.88199999999999,50.88199999999999,50.88199999999999,50.88199999999999,131456.8
2015-04-24,50.28,50.28,50.28,50.28,50.28,629590.0,50.83,50.83,50.83,50.83,50.83,248775.0,2015,4,4,50.738,50.738,50.738,50.738,50.738,230854.8
2015-04-27,50.7,50.7,50.7,50.7,50.7,273604.0,50.28,50.28,50.28,50.28,50.28,629590.0,2015,4,0,50.678,50.678,50.678,50.678,50.678,285473.6
2015-04-28,50.59,50.59,50.59,50.59,50.59,1104800.0,50.7,50.7,50.7,50.7,50.7,273604.0,2015,4,1,50.480000000000004,50.480000000000004,50.480000000000004,50.480000000000004,50.480000000000004,456743.8
2015-04-30,50.45,50.45,50.45,50.45,50.45,343141.0,50.59,50.59,50.59,50.59,50.59,1104800.0,2015,4,3,50.57000000000001,50.57000000000001,50.57000000000001,50.57000000000001,50.57000000000001,519982.0
2015-05-04,50.17,50.17,50.17,50.17,50.17,838059.0,50.45,50.45,50.45,50.45,50.45,343141.0,2015,5,0,50.438,50.438,50.438,50.438,50.438,637838.8
2015-05-05,50.11,50.11,50.11,50.11,50.11,90200.0,50.17,50.17,50.17,50.17,50.17,838059.0,2015,5,1,50.40400000000001,50.40400000000001,50.40400000000001,50.40400000000001,50.40400000000001,529960.8
2015-05-06,50.46,50.46,50.46,50.46,50.46,131442.0,50.11,50.11,50.11,50.11,50.11,90200.0,2015,5,2,50.356,50.356,50.356,50.356,50.356,501528.4
2015-05-07,49.95,49.95,49.95,49.95,49.95,146746.0,50.46,50.46,50.46,50.46,50.46,131442.0,2015,5,3,50.228,50.228,50.228,50.228,50.228,309917.6
2015-05-08,50.2,50.2,50.2,50.2,50.2,78312.0,49.95,49.95,49.95,49.95,49.95,146746.0,2015,5,4,50.178,50.178,50.178,50.178,50.178,256951.8
2015-05-11,50.15,50.15,50.15,50.15,50.15,794132.0,50.2,50.2,50.2,50.2,50.2,78312.0,2015,5,0,50.174,50.174,50.174,50.174,50.174,248166.4
2015-05-12,47.83,47.83,47.83,47.83,47.83,267840.0,50.15,50.15,50.15,50.15,50.15,794132.0,2015,5,1,49.717999999999996,49.717999999999996,49.717999999999996,49.717999999999996,49.717999999999996,283694.4
2015-05-13,48.6,48.6,48.6,48.6,48.6,243000.0,47.83,47.83,47.83,47.83,47.83,267840.0,2015,5,2,49.346000000000004,49.346000000000004,49.346000000000004,49.346000000000004,49.346000000000004,306006.0
2015-05-14,47.68,47.68,47.68,47.68,47.68,382174.0,48.6,48.6,48.6,48.6,48.6,243000.0,2015,5,3,48.891999999999996,48.891999999999996,48.891999999999996,48.891999999999996,48.891999999999996,353091.6
2015-05-15,48.1,48.1,48.1,48.1,48.1,997931.0,47.68,47.68,47.68,47.68,47.68,382174.0,2015,5,4,48.472,48.472,48.472,48.472,48.472,537015.4
2015-05-18,48.35,48.35,48.35,48.35,48.35,455772.0,48.1,48.1,48.1,48.1,48.1,997931.0,2015,5,0,48.112,48.112,48.112,48.112,48.112,469343.4
2015-05-19,45.8,45.8,45.8,45.8,45.8,187780.0,48.35,48.35,48.35,48.35,48.35,455772.0,2015,5,1,47.706,47.706,47.706,47.706,47.706,453331.4
2015-05-20,47.35,47.35,47.35,47.35,47.35,791386.0,45.8,45.8,45.8,45.8,45.8,187780.0,2015,5,2,47.456,47.456,47.456,47.456,47.456,563008.6
2015-05-21,46.98,46.98,46.98,46.98,46.98,535209.0,47.35,47.35,47.35,47.35,47.35,791386.0,2015,5,3,47.316,47.316,47.316,47.316,47.316,593615.6
2015-05-22,47.39,47.39,47.39,47.39,47.39,560624.0,46.98,46.98,46.98,46.98,46.98,535209.0,2015,5,4,47.174,47.174,47.174,47.174,47.174,506154.2
2015-05-25,46.57,46.57,46.57,46.57,46.57,1011330.0,47.39,47.39,47.39,47.39,47.39,560624.0,2015,5,0,46.818,46.818,46.818,46.818,46.818,617265.8
2015-05-26,47.76,47.76,47.76,47.76,47.76,1209080.0,46.57,46.57,46.57,46.57,46.57,1011330.0,2015,5,1,47.21,47.21,47.21,47.21,47.21,821525.8
2015-05-27,47.22,47.22,47.22,47.22,47.22,2188940.0,47.76,47.76,47.76,47.76,47.76,1209080.0,2015,5,2,47.184,47.184,47.184,47.184,47.184,1101036.6
2015-05-28,46.87,46.87,46.87,46.87,46.87,598749.0,47.22,47.22,47.22,47.22,47.22,2188940.0,2015,5,3,47.162,47.162,47.162,47.162,47.162,1113744.6
2015-05-29,46.76,46.76,46.76,46.76,46.76,2632410.0,46.87,46.87,46.87,46.87,46.87,598749.0,2015,5,4,47.036,47.036,47.036,47.036,47.036,1528101.8
2015-06-01,46.79,46.79,46.79,46.79,46.79,2027610.0,46.76,46.76,46.76,46.76,46.76,2632410.0,2015,6,0,47.08,47.08,47.08,47.08,47.08,1731357.8
2015-06-02,46.55,46.55,46.55,46.55,46.55,781896.0,46.79,46.79,46.79,46.79,46.79,2027610.0,2015,6,1,46.838,46.838,46.838,46.838,46.838,1645921.0
2015-06-03,46.88,46.88,46.88,46.88,46.88,849241.0,46.55,46.55,46.55,46.55,46.55,781896.0,2015,6,2,46.769999999999996,46.769999999999996,46.769999999999996,46.769999999999996,46.769999999999996,1377981.2
2015-06-04,46.36,46.36,46.36,46.36,46.36,3201660.0,46.88,46.88,46.88,46.88,46.88,849241.0,2015,6,3,46.66799999999999,46.66799999999999,46.66799999999999,46.66799999999999,46.66799999999999,1898563.4
2015-06-05,46.39,46.39,46.39,46.39,46.39,2293520.0,46.36,46.36,46.36,46.36,46.36,3201660.0,2015,6,4,46.594,46.594,46.594,46.594,46.594,1830785.4
2015-06-08,45.87,45.87,45.87,45.87,45.87,1669510.0,46.39,46.39,46.39,46.39,46.39,2293520.0,2015,6,0,46.410000000000004,46.410000000000004,46.410000000000004,46.410000000000004,46.410000000000004,1759165.4
2015-06-09,46.51,46.51,46.51,46.51,46.51,2790980.0,45.87,45.87,45.87,45.87,45.87,1669510.0,2015,6,1,46.402,46.402,46.402,46.402,46.402,2160982.2
2015-06-10,44.16,44.16,44.16,44.16,44.16,3196180.0,46.51,46.51,46.51,46.51,46.51,2790980.0,2015,6,2,45.858,45.858,45.858,45.858,45.858,2630370.0
