Date,Open,High,Low,Close,Adj Close,Volume
2017-04-13,40,40,38.6,38.6,38.64,118856
2017-04-14,40,40,38.3,38.52,38.54,50830.2
2017-04-17,38,38.5,38,38.1,38.1,242896
2017-04-18,39.36,39.36,38.1,38.55,38.55,77874.6
2017-04-19,39,39,38.7,38.85,38.85,77.7
2017-04-20,38,38.1,38,38.1,38.1,9563
2017-04-21,37.5,37.9,37.5,37.8,37.67,352049
2017-04-24,37.8,38.4,36.8,37.7,37.67,352049
2017-04-25,37.5,38,37,37.05,37.55,447908
2017-04-26,38.2,38.2,38.2,38.2,38.2,38.2
2017-04-27,37,38,35,37.9,36.73,340861
2017-04-28,37,37,36.2,37,37,34593.4
2017-05-02,37,37,36.5,36.82,36.66,205484
2017-05-03,36.6,36.7,36.5,36.7,36.57,274396
2017-05-04,36.7,36.7,36.7,36.7,36.7,36736.7
2017-05-05,36.7,36.7,36.7,36.7,36.18,522410
2017-05-08,35.5,36.5,32.81,35.54,33.11,494221
2017-05-09,32.5,38.5,32.5,36.63,36.63,146.5
2017-05-10,36.2,36.2,36,36.11,36.11,83096.2
2017-05-12,36.1,36.1,36.1,36.1,36.1,36.1
2017-05-15,38.5,38.5,35,35.57,35.57,56730.5
2017-05-17,35,35,35,35,35,35000
2017-05-22,37.5,37.5,35,35,35,35143.5
2017-05-23,35,35,35,35,35,7070
2017-05-25,35.4,35.4,35.4,35.4,35.4,35.4
2017-05-26,35.4,35.4,35.4,35.4,35.4,10620
2017-06-01,35.4,35.4,35.4,35.4,35.4,35.4
2017-06-02,37.5,37.5,35.3,35.33,35.33,336447
2017-06-05,37.5,37.5,35.3,37.27,37.27,412463
2017-06-06,36,36,35.89,35.91,35.91,838688
2017-06-07,35.91,35.91,32.4,35,35,2012050
2017-06-08,33.02,33.9,32.9,33.9,33.9,2632730
2017-06-09,33,33.3,33,33.23,33.23,2152550
2017-06-12,33.5,33.5,32.91,33.11,33.11,3850400
2017-06-13,33.5,36.42,33.5,35.01,35.01,9698470
2017-06-14,35.3,35.3,35.3,35.3,35.3,3530
2017-06-15,34,35,34,34,34,459214
2017-06-16,33,34,33,33.17,33.17,1191860
2017-06-19,34.5,34.5,32.6,34.05,34.5,1077200
2017-06-20,33.3,35,33.3,34.6,34.6,1812980
2017-06-21,34,34.8,34,34.68,34.68,3212130
2017-06-22,35.01,36,34.1,35.5,35.5,8370490
2017-06-23,34.2,36.45,34.2,36.59,36.59,5754860
2017-06-26,34.5,36.65,34.5,36.51,36.51,442556
2017-06-27,36.42,36.45,34.3,36.45,36.45,1471290
2017-06-28,34.3,36.45,34.3,35.84,35.84,3318680
2017-06-29,35,36.4,35,36.37,36.37,1330110
2017-07-10,35.5,36.5,35.5,36.36,36.36,2581.5
2017-07-12,36.36,36.36,36.36,36.36,36.36,1818
2017-07-19,35,35,35,35,35,350
2017-07-24,31.5,31.5,31.5,31.5,31.5,3150
2017-07-25,31.5,31.5,31.5,31.5,31.5,318150
2017-08-04,30.8,30.8,30.8,30.8,30.8,175344
2017-08-09,30.5,30.5,30.5,30.5,30.5,61
2017-08-10,30.5,30.5,30.5,30.5,30.5,61
2017-08-15,27.5,27.5,27.5,27.5,27.5,27.5
2017-08-16,24.75,24.75,24.75,24.75,24.75,24.75
2017-08-17,26.7,26.7,26.7,26.7,26.7,534
2017-08-21,25,25,25,25,25,20650
2017-08-22,25.1,25.1,25.1,25.1,25.1,50.2
2017-08-31,25.2,25.2,25.2,25.2,25.2,50.4
2017-09-01,25.1,25.1,25.1,25.1,25.1,50.2
2017-09-05,25.5,25.5,25.5,25.5,25.5,2550
2017-09-07,27,27,27,27,27,29700
2017-09-11,27,27.02,27,27.01,27.01,8104
2017-09-13,27,27,27,27,27,24300
2017-09-18,27.2,27.2,27.2,27.2,27.2,13600
2017-09-22,27.2,27.2,27.2,27.2,27.2,27200
2017-09-25,27.5,27.5,27.5,27.5,27.5,24420
2017-09-28,24.8,30,24.8,28.84,28.84,259.6
2017-10-09,27.5,27.5,27.5,27.5,27.5,27.5
2017-10-10,29,29,27.5,29,29,43582.5
2017-10-11,28,28,28,28,28,28000
2017-10-13,28,30,28,28.24,28.24,18438
2017-10-17,28.5,28.5,28.5,28.5,28.5,14250
2017-10-18,30,30,30,30,30,3000
2017-10-19,29,29,29,29,29,14500
2017-10-23,29,30,29,29,29,14560
2017-10-24,30,30,30,30,30,18000
2017-10-25,30,30,29.5,29.98,29.98,3118
2017-10-26,28.5,28.5,28.5,28.5,28.5,28.5
2017-10-30,30,30,29.5,29.58,29.58,17750
2017-11-07,30,30,30,30,30,3000
2017-11-09,31,31,31,31,31,18631
2017-11-10,32,32,32,32,32,192000
2017-11-14,32,33,32,32,32,67553
2017-11-16,32,35,32,33,33.07,99.2
2017-11-23,30,30,30,30,30,60
2017-11-24,30,30,27.1,27.1,27.1,271
2017-11-29,32.79,32.79,32.79,32.79,32.79,65.58
2017-11-30,33.5,36,30.15,32.97,32.97,1600130
2017-12-04,32.97,33,33,33,33,99095.5
2017-12-05,30.01,33,30.01,31.65,31.65,273525
2017-12-06,30.5,30.5,30.5,30.5,30.5,19825
2017-12-08,27.5,30,27.5,27.5,27.5,46202.5
2017-12-11,30,30,30,30,30,45300.2
2017-12-12,33,33,31,33,33,33217.4
2017-12-13,31.01,34,31.01,33,33,630711
2017-12-14,32.5,34.5,32.5,33,33,38182
2017-12-18,30.12,35,30.12,34,34,502615
2017-12-22,35,35,35,35,35,35
2017-12-25,34,34,34,34,34,68000
2017-12-26,34,34,34,34,34,34
2017-12-29,33,35,33,35,35,17568
2018-01-02,33,35,33,35,35,12423
2018-01-03,31.5,35,31.5,34.99,34.99,70370
2018-01-04,34.9,35.9,34.9,35.89,35.89,501176
2018-01-05,32.3,32.3,32.3,32.3,32.3,161.5
2018-01-08,29.1,35.53,29.1,32.94,32.94,82546
2018-01-09,29.65,35.5,29.65,29.65,29.65,148286
2018-01-10,27,31.53,27,27.79,27.79,1348000
2018-01-11,30.57,30.57,30.57,30.57,30.57,30.57
2018-01-12,33,33,33,33,33,33
2018-01-15,31.5,36,31.5,35.92,35.92,143858
2018-01-16,32.4,35.92,32.4,35.49,35.49,88983.8
2018-01-17,33,35.5,33,33.42,33.42,200.5
2018-01-18,30.5,30.5,30.5,30.5,30.5,152.5
2018-01-19,30.5,30.5,30.5,30.5,30.5,30.5
2018-01-22,33.55,33.55,33.55,33.55,33.55,67200.6
2018-01-23,30.6,36.9,30.6,33.07,33.07,679928
2018-01-24,33.54,35.6,33.54,35.3,35.3,1659330
2018-01-25,36.01,36.1,34,36.09,36.09,1020380
2018-01-26,34,39,34,35.07,36.09,245.5
2018-01-29,33.5,33.5,33.5,33.5,33.5,33.5
2018-01-30,31,36,31,35.95,35.95,3631
2018-01-31,32.5,32.5,32.5,32.5,32.5,32.5
2018-02-01,31,31,31,31,31,31
2018-02-07,34,34,33.55,33.64,33.64,168575
2018-02-09,33.5,34.6,33.5,33.6,33.6,1515460
2018-02-28,34.9,34.9,34.81,34.82,34.82,351218
2018-03-01,35.2,35.2,35.2,35.2,35.2,3519960
2018-03-02,35.2,35.2,35.2,35.2,35.2,35.2
2018-03-06,35,36.5,35,36.5,36.5,18285
2018-03-08,33,33,33,33,33,33
2018-03-09,35.5,35.5,34,34,34,37809.5
2018-03-12,37,37,37,37,37,3700
2018-03-15,33.5,33.5,33.5,33.5,33.5,161667
2018-03-19,38,38,38,38,38,19000
2018-03-22,38,38,36,36.1,36.1,114180
2018-03-23,32.5,32.5,32.5,32.5,32.5,3250
2018-03-26,35.75,35.75,35.75,35.75,35.75,35.75
2018-03-27,39,39,39,39,39,3900000
2018-03-29,38.5,39.2,38.5,38.62,38.62,424800
2018-04-02,39.5,39.5,39.5,39.5,39.5,37485.5
2018-04-04,37.1,37.1,37.1,37.1,37.1,490499
2018-04-11,36,36,33.39,33.4,33.4,721184
2018-04-12,36.74,36.74,36.74,36.74,36.74,3674
2018-04-16,37.8,38.01,37.8,37.91,37.91,390871
2018-04-17,37.01,37.01,37.01,37.01,37.01,3701000
2018-04-18,37.3,37.3,37.3,37.3,37.3,157928
2018-04-19,39,39,39,39,39,195000
2018-04-23,38.1,39,38.1,38.8,38.8,104244
2018-04-24,38.4,38.4,38.4,38.4,38.4,76.8
2018-04-25,36.3,39,36.3,38.91,38.91,272394
2018-04-26,36.3,38,36.3,38,38,304036
2018-04-27,36.2,38.5,36.2,37.7,37.7,20492.6
2018-05-02,36.7,38,36.7,38,38,380073
2018-05-03,36.1,36.1,36.1,36.1,36.1,36.1
2018-05-04,33,38.6,33,38.49,38.49,2477680
2018-05-07,34.7,38.5,34.7,38.22,38.22,2014240
2018-05-08,38.3,38.3,38.2,38.23,38.23,687221
2018-05-10,38,38,38,38,38,1140040
2018-05-15,38.05,38.05,38.05,38.05,38.05,380500
2018-05-16,38.1,38.25,38.1,38.18,38.18,545468
2018-05-17,38.5,38.5,38.1,38.12,38.21,926270
2018-05-18,38.2,38.2,38.2,38.2,38.2,223050
2018-05-21,38.2,38.2,38.2,38.2,38.2,382000
2018-05-22,38.2,38.2,38.2,38.2,38.2,1528000
2018-05-23,38.25,39,38.2,38.93,38.93,5254150
2018-05-24,38.2,38.8,38.2,38.39,38.2,5521220
2018-05-31,35.5,35.5,35.5,35.5,35.5,710036
2018-06-01,39,39.05,39,39.01,39.01,1365250
2018-06-04,38.8,39,38.8,38.96,38.96,272700
2018-06-05,38.8,39.5,38.4,39.18,39.06,547875
2018-06-06,39.5,39.78,39,39.1,39.1,222950
2018-06-07,38.9,38.9,38.9,38.9,38.9,38900
2018-06-08,38.9,39.3,38.9,38.92,38.92,1272830
2018-06-11,38.9,38.9,38.9,38.9,38.9,19450
2018-06-13,39.5,39.5,39.5,39.5,39.5,105702
2018-06-14,38.8,39.7,38.7,39.38,39.37,282321
2018-06-15,39.5,40,39.5,39.76,39.76,755500
2018-06-19,38.2,40,38.2,40,39.99,160382
2018-06-20,40,40,40,40,40,173360
2018-06-22,39,40,39,39.12,39.12,1003890
2018-06-25,39,39,39,39,39,36699
2018-06-26,39.2,39.2,39.1,39.13,39.13,1761000
2018-06-27,39.3,39.3,39.3,39.3,39.3,589500
2018-06-28,39.5,39.5,39,39.05,39.07,1036950
2018-06-29,39,39,39,39,39,78000
2018-07-02,39.5,39.5,39.4,39.41,39.41,443178
2018-07-03,39.5,39.5,39.5,39.5,39.5,130350
2018-07-04,38.4,39.5,38.4,38.67,38.67,6386530
2018-07-05,39.5,39.5,39,39.05,39.05,1033840
2018-07-06,38.7,39.5,38.7,38.79,38.79,1520750
2018-07-09,39.3,39.3,39.1,39.27,39.27,106118
2018-07-10,39.3,39.3,38.7,38.81,38.81,450703
2018-07-11,39.3,39.3,38.99,39.02,38.01,68826.3
2018-07-12,39.2,39.2,39.2,39.2,39.2,73264.8
2018-07-13,39.2,39.49,38.8,39.4,39.4,969192
2018-07-16,38,39.39,38,38.44,38.44,3375870
2018-07-17,38.5,38.5,38,38.1,38.13,3794460
2018-07-18,39,39.5,38,39.23,39.07,976000
2018-07-19,39.5,39.9,39.5,39.63,39.73,1440620
2018-07-20,39,40,39,39.99,39.99,2340680
2018-07-23,40,40,39.1,39.72,39.72,1411700
2018-07-24,39.99,39.99,39.7,39.93,39.93,448324
2018-07-25,39,40.5,39,40.07,39.73,821623
2018-07-26,39.8,40.35,39.8,40.35,40.29,998344
2018-07-27,41,43,41,42.52,41.71,1782840
2018-07-30,43.5,44,42,42.19,42.58,290710
2018-08-21,37.97,37.97,37.97,37.97,37.97,369372
2018-08-22,36,36,34.17,34.19,34.19,959989
2018-08-29,35,35,35,35,35,136115
2018-08-30,31.6,31.6,31.6,31.6,31.6,316
2018-08-31,31.6,31.6,29.01,29.17,29.17,466.75
2018-09-05,32.09,32.09,32.09,32.09,32.09,85038.5
2018-09-10,33,33,33,33,33,16500
2018-09-11,36.3,36.3,36.3,36.3,36.3,162951
2018-09-17,32.8,35,32.8,34.9,34.9,3664
2018-09-18,31.5,34,31.5,33.98,33.98,34315
2018-09-19,30.6,30.6,30.6,30.6,30.6,612
2018-09-20,30.6,30.6,30.2,30.21,30.21,400806
2018-09-21,27.2,31,27.2,30.89,30.89,15908
2018-09-25,28.9,28.9,28.9,28.9,28.9,28.9
2018-09-26,30,30,30,30,30,9900
2018-09-28,31,31,30,30.02,30.02,187540
2018-10-09,29.01,29.01,29.01,29.01,29.01,323636
2018-10-11,29,29,29,29,29,58
2018-10-12,29,29.4,29,29.4,29.4,250457
2018-10-25,32.34,32.34,32.34,32.34,32.34,159048
2018-10-26,35.57,35.57,35.57,35.57,35.57,284560
2018-10-29,39,39,34.01,34.11,34.1,1739.5
2018-10-30,34,34,34,34,34,17000
2018-10-31,36,36,36,36,36,36
2018-11-02,39.6,39.6,39.6,39.6,39.6,179784
2018-11-12,35.64,35.64,35.64,35.64,35.64,35.64
2018-11-15,39.16,39.16,39.16,39.16,39.16,19580
2018-11-20,35.31,35.31,35.31,35.31,35.31,35.31
2018-11-28,33.02,33.02,33.02,33.02,33.02,33.02
2018-12-07,30.5,30.5,30.5,30.5,30.5,305000
2018-12-11,33.5,33.5,33.5,33.5,33.5,16750
2018-12-14,33,33,33,33,33,33
2018-12-17,33,33,33,33,33,330
2018-12-18,30,30,30,30,30,60
2018-12-19,30,30,30,30,30,30
2018-12-20,33,33,27.01,29.19,29.23,1239470
2019-01-04,29.01,29.01,29.01,29.01,29.01,232080
2019-01-08,31.91,31.91,31.91,31.91,31.91,31.91
2019-01-09,35.1,35.1,35.1,35.1,35.1,35.1
2019-01-10,38.6,38.6,38.6,38.6,38.6,38.6
2019-01-11,41.88,41.88,35.05,35.08,41.86,265417
2019-01-17,33,33,33,33,33,33
2019-01-21,30,30,30,30,30,60
2019-01-24,27.32,27.32,27.32,27.32,27.32,1114760
2019-01-31,30.06,30.06,30.06,30.06,30.06,2399570
2019-02-21,33.07,33.07,33.07,33.07,33.07,69447
2019-02-22,36.38,36.38,36.38,36.38,36.38,36.38
2019-02-25,40.02,40.02,40.02,40.02,40.02,400.02
2019-02-26,44.02,44.02,38,44,44,188446
2019-02-27,40,40.05,40,40.34,40.34,120200
2019-02-28,37,37,37,37,37,37
2019-03-04,40.6,40.7,40.6,40.6,40.6,812041
2019-03-05,36.54,41,36.54,40.59,40.59,446.54
2019-03-06,36.53,41,36.53,36.61,36.61,1465550
2019-03-07,40.27,40.27,40.27,40.27,40.27,1409490
2019-03-08,40,40,38,39.9,39.9,838
2019-03-14,36,37.2,36,37.2,37.2,197642
2019-03-18,40.8,40.8,40.8,40.8,40.8,204000
2019-03-19,41.8,41.8,41,41.26,41.26,236854
2019-03-22,40.5,40.5,40.5,40.5,40.5,3056700
2019-03-25,36.45,36.45,36.45,36.45,36.45,182.25
2019-03-26,39.98,40,39.98,39.98,39.98,2094120
2019-03-27,40,40,40,40,40,95120
2019-03-28,40.11,40.11,40.11,40.11,40.11,40.11
2019-03-29,40.88,40.88,40.88,40.88,40.88,420982
2019-04-03,36.72,36.72,36.72,36.72,36.72,36.72
2019-04-04,33.05,40.39,33.05,39.72,39.72,436.95
2019-04-08,35.75,42.59,35.75,40.88,40.88,817.6
2019-04-11,38.01,38.01,38.01,38.01,38.01,38.01
2019-04-12,37.18,37.18,37.18,37.18,37.18,37.18
2019-04-17,35,37.22,35,37.22,37.22,137749
2019-04-18,37.22,37.22,37.22,37.22,37.22,37.22
2019-04-19,40.8,40.8,40.8,40.8,40.8,40.8
2019-04-22,40.8,40.8,40.8,40.8,40.8,12729.6
2019-04-24,42,42,40.2,40.8,40.8,1224
2019-04-25,36.72,36.72,36.72,36.72,36.72,1836
2019-04-26,33.05,33.05,33.05,33.05,33.05,141487
2019-04-29,36.36,36.36,36.36,36.36,36.36,72.72
2019-04-30,38,40,38,40,40,267238
2019-05-06,38,38,38,38,38,304000
2019-05-07,40.5,40.5,40.5,40.5,40.5,81000
2019-05-08,43.88,43.88,40,40.15,40.15,361809
2019-05-09,39.2,39.86,39.2,39.33,39.33,953197
2019-05-10,40.27,40.58,40.27,40.28,40.28,124908
2019-05-13,39.85,39.9,39.85,39.9,39.9,20348.5
2019-05-14,39.93,39.93,39.93,39.93,39.93,39.93
2019-05-15,38,38,35.94,37.31,37.31,1119400
2019-05-16,40.03,40.03,40.03,40.03,40.03,60085
2019-05-17,40.01,41,40.01,40.06,40.06,420600
2019-05-20,41.6,41.6,41.6,41.6,41.6,665600
2019-05-21,40.9,41.3,40.9,41.09,41.09,883500
2019-05-23,41.2,41.2,39.6,40.6,40.6,1521470
2019-05-24,40.8,40.86,40.8,40.86,40.86,1804620
2019-05-27,40,40.1,40,40.01,40.01,223521
2019-05-28,40,40.5,40,40.06,40.06,332546
2019-05-29,40.3,40.65,40.3,40.46,40.46,3472790
2019-05-30,40.06,41.6,40.05,40.71,40.71,95592.4
2019-06-06,38.8,38.8,38.8,38.8,38.8,970000
2019-06-11,38.8,38.8,38.8,38.8,38.8,640200
2019-06-12,40,40,39.05,39.05,39.05,226140
2019-06-13,39,39,39,39,39,1560000
2019-06-14,39,41,39,39.36,39.36,1948340
2019-06-18,40.5,40.5,40.5,40.5,40.5,40500
2019-06-20,38.37,38.37,38.37,38.37,38.37,767400
2019-06-24,39,40.5,39,40.26,40.26,406600
2019-06-25,40.4,40.49,40.2,40.3,40.3,666180
2019-06-26,40.2,40.2,40.2,40.2,40.2,40079.4
2019-06-27,40.3,40.3,40.1,40.21,40.21,402050
2019-06-28,42.57,44.15,40.25,42.1,42.1,100402
2019-07-01,40.1,40.25,40.1,40.25,40.25,2052600
2019-07-02,40.55,40.55,40.55,40.55,40.55,1893680
2019-07-03,40,40,40,40,40,178800
2019-07-04,40,40,40,40,40,20000
2019-07-08,40.5,40.99,40.5,40.55,40.55,4037790
2019-07-09,40.2,40.5,40.2,40.5,40.5,162498
2019-07-10,40.5,40.5,40.5,40.5,40.5,81
2019-07-17,40.2,40.5,40.2,40.22,40.22,1367400
2019-07-18,40.3,40.5,40.3,40.35,40.35,268315
2019-07-19,40,40.55,40,40.16,40.16,846231
2019-07-22,39.5,39.5,39.5,39.5,39.5,39.5
2019-07-23,35.55,40.3,35.55,39.5,39.5,3077100
2019-07-24,40.8,40.8,40.8,40.8,40.8,251573
2019-07-25,44.88,44.88,44.88,44.88,44.88,1720160
2019-07-26,40.39,40.39,40.39,40.39,40.39,40.39
2019-07-30,36.35,40,36.35,36.4,36.4,1412240
2019-07-31,40.04,40.04,40.04,40.04,40.04,40.04
2019-08-01,40.06,40.06,40.06,40.06,40.06,203000
2019-08-02,41,41.1,41,41.09,41.09,205469
2019-08-05,44.8,44.8,44.8,44.8,44.8,1375360
2019-08-12,40.32,40.32,40.32,40.32,40.32,40.32
2019-08-13,43,44.3,43,43.12,43.12,47341.4
2019-08-14,40.58,40.58,40.58,40.58,40.58,292176
2019-08-20,42,42,41.1,41.25,41.25,247500
2019-08-27,40,41.8,40,40.06,40.06,954109
2019-08-28,41,41.16,41.1,41.12,41.12,1233680
2019-09-04,40,44,40,43.99,43.99,176020
2019-09-05,40,42.5,40,42.27,42.27,465
2019-09-19,43,43.5,43,43.19,43.19,225632
2019-09-20,43,43,42,42.86,42.86,729000
2019-09-24,43.01,43.01,43.01,43.01,43.01,16816.9
2019-09-25,44,44,43,43.26,43.26,467200
2019-09-27,44.5,44.5,44.5,44.5,44.5,53400
2019-09-30,40.05,40.05,40.05,40.05,40.05,40050
2019-10-10,42,43.63,42,43.6,43.6,2223.5
2019-10-11,42.5,42.5,41,42.28,42.28,515800
2019-10-15,46.51,46.51,43,45.17,45.17,219510
2019-10-16,48,48,43,47.79,47.79,1143540
2019-10-17,43.01,43.01,43.01,43.01,43.01,4301
2019-10-18,43.6,44,43.5,43.95,43.89,213730
2019-10-21,45,45,44.5,44.64,44.64,313400
2019-10-22,44.5,45,44.5,44.73,44.73,492000
2019-10-23,41.01,44.95,41.01,44.64,44.64,498111
2019-10-24,44.88,44.95,44.88,44.92,44.92,361697
2019-10-25,44.9,44.94,44.9,44.92,44.92,224580
2019-10-28,44.5,44.5,44.5,44.5,44.5,197090
2019-10-29,40.06,43,40.06,40.07,40.07,102583
2019-10-30,36.16,36.16,36.16,36.16,36.16,829076
2019-11-01,39.78,39.78,39.78,39.78,39.78,79.56
2019-11-04,43,43,43,43,43,43
2019-11-06,46.99,47.25,43.3,46.77,46.77,904005
2019-11-07,44,44,44,44,44,880000
2019-11-08,46.49,46.49,46.39,46.48,46.48,122627
2019-11-11,42.01,45.5,42.01,44.39,44.39,582499
2019-11-12,44.97,44.98,44.96,44.97,44.97,488583
2019-11-13,41.01,44.88,41.01,43.4,43.4,557295
2019-11-14,41,44.86,41,44.13,44.13,1413890
2019-11-15,41,47,40.5,44.21,44.21,7849600
2019-11-18,44.97,44.97,44,44,44.12,4025640
2019-11-19,44.2,44.5,44,44,44.02,1958400
2019-11-20,44,44.6,44,44.53,44.04,15573800
2019-11-21,44.2,44.86,44,44.35,44.31,715832
2019-11-22,44,45.5,44,45.49,44.41,2740840
2019-11-25,45.88,46,44.8,44.99,44.99,2126610
2019-11-26,45.5,45.5,44.76,44.96,44.96,3487690
2019-11-27,45.5,45.5,44.89,45,45,3808630
2019-11-28,45.99,47,44,45.22,45.22,1267310
2019-12-30,41.8,41.8,41.8,41.8,41.8,451398
2019-12-31,45.95,45.95,45.95,45.95,45.95,45950
2020-01-02,49.98,49.98,49.98,49.98,49.98,492753
2020-01-03,44.98,44.98,44.98,44.98,44.98,44.98
2020-01-07,40.5,40.5,40.5,40.5,40.5,40.5
2020-01-09,36.48,36.48,36.48,36.48,36.48,36480
2020-01-10,33,40.13,33,40.13,33,325331
2020-01-13,44.14,44.14,44.14,44.14,44.14,4414
2020-01-14,48.5,48.5,42,42,48.43,521061
2020-01-15,37.85,37.85,37.85,37.85,37.85,1892.5
2020-01-20,37.8,37.8,35.5,37.14,37.14,260
2020-01-22,35.03,35.03,35.03,35.03,35.03,35.03
2020-02-24,35,35,31.53,31.54,31.54,335862
2020-02-26,34.69,34.69,34.69,34.69,34.69,34.69
2020-02-27,38.16,38.16,38.16,38.16,38.16,38.16
2020-02-28,41.98,41.98,41.98,41.98,41.98,100
2020-03-03,46.18,46.18,46.18,46.18,46.18,923.6
2020-03-04,49.95,49.95,45,45,45,428727
2020-03-06,42,42,42,42,42,840
2020-03-09,38.51,38.51,38.51,38.51,38.51,73900.7
2020-03-11,35,35,35,35,35,232960
2020-03-12,38.5,38.5,38.5,38.5,38.5,770
2020-03-13,40,40,40,40,40,800
2020-03-16,43.5,43.5,43.5,43.5,43.5,870
2020-03-17,47.8,47.8,40,40,40,306340
2020-03-18,36.66,36.66,36.66,36.66,36.66,56823
2020-03-20,33.5,33.5,33.5,33.5,33.5,160800
2020-03-23,36.85,36.85,36.85,36.85,36.85,73.7
2020-03-24,40.54,40.54,40.54,40.54,40.54,40.54
2020-03-25,44,44,44,44,44,44
2020-03-26,44,44,44,44,44,214720
2020-03-27,40,40,40,40,40,40
2020-03-31,36.01,36.01,36.01,36.01,36.01,36010
2020-04-02,33,39,33,39,33.44,128750
2020-04-03,42,42,42,42,42,2100
2020-04-07,44.5,44.5,44.5,44.5,44.5,2225
2020-04-08,48.88,48.88,48.88,48.88,48.88,152017
2020-04-09,44,44,44,44,44,4400
2020-04-10,40.5,40.5,40.5,40.5,40.5,4050
2020-04-14,39.6,39.6,39.6,39.6,39.6,910.8
2020-04-16,36,36,36,36,36,9000
2020-04-20,32.5,39,32.5,39,39,104650
2020-04-21,42,42,42,42,42,4200
2020-04-24,46,46,46,46,46,19688
2020-04-27,49.5,49.5,49.5,49.5,49.5,101426
2020-04-28,44.55,44.55,44.55,44.55,44.55,3029.4
2020-05-07,40.1,40.1,40.1,40.1,40.1,40.1
2020-05-08,36.09,44.11,36.09,44.11,44.11,93797.9
2020-05-12,48.47,48.47,48.47,48.47,48.47,53220.1
2020-05-13,43.62,43.62,43.62,43.62,43.62,26172
2020-05-14,43.62,43.62,43.62,43.62,43.62,26172
2020-05-15,43.62,43.62,43.62,43.62,43.62,26172
2020-05-18,43.62,43.62,39.26,41.44,41.44,41440
2020-05-20,38,38,38,38,38,38000
2020-05-21,41.8,41.8,41.8,41.8,41.8,155203
2020-05-22,38,38,38,38,38,38
2020-05-25,38.1,38.1,38.1,38.1,38.1,838200
2020-05-26,35.19,41.8,35.19,41.8,35.59,58654.1
2020-05-27,40,41.8,38,40.05,40.05,138360
2020-05-29,41.9,41.9,41.9,41.9,41.9,41.9
2020-06-02,46.05,46.05,37.75,38.59,45.66,51865.2
2020-06-04,34.75,42.3,34.75,42.3,35.14,41319
2020-06-05,46.5,46.5,39.01,43.04,44.71,59863.7
2020-06-08,38.9,38.9,38.9,38.9,38.9,1945
2020-06-09,35.01,42,35.01,41.99,35.72,34972.6
2020-06-10,45,45,45,45,45,7920
2020-06-12,49.5,49.5,49.58,49.51,41.43,184830
2020-06-15,39.5,39.55,39.5,39.5,39.5,79039.5
2020-06-16,35.6,43.45,35.6,39.2,39.19,406732
2020-06-17,41,41,39,40.33,40.33,60500
2020-06-18,36.3,44.3,36.3,39.87,39.87,26354.3
2020-06-19,35.88,41.78,35.88,38.59,38.59,10341.5
2020-07-03,38.81,38.81,38.81,38.81,38.81,38.81
2020-07-06,34.93,34.93,34.93,34.93,34.93,10269.4
2020-07-07,38.42,38.42,38.42,38.42,38.42,38.42
2020-07-09,41.5,41.5,41.5,41.5,41.5,41.5
2020-07-20,40.81,40.81,40.81,40.81,40.81,612150
2020-07-23,36.73,36.73,36.73,36.73,36.73,246091
2020-07-24,40.38,40.38,40.38,40.38,40.38,323040
2020-07-27,40.38,40.38,40.38,40.38,40.38,242280
2020-07-28,40.2,40.38,40.2,40.32,40.32,403160
2020-07-29,40.36,40.36,40.36,40.36,40.36,201800
2020-07-30,40.5,40.8,40.5,40.73,40.73,267342
2020-07-31,40.8,40.8,40.6,40.68,40.68,203400
2020-08-03,40.8,40.8,40.8,40.8,40.8,61200
2020-08-04,40.8,40.8,40.6,40.72,40.72,203600
2020-08-05,40.5,40.6,40.5,40.52,40.52,263350
2020-08-06,40.6,40.6,40.2,40.51,40.51,230880
2020-08-07,36.8,42,36.8,42,42,840368
2020-08-10,38,40.08,38,40.62,40.62,2235660
2020-08-11,36.8,36.8,36.8,36.8,36.8,368
2020-08-12,35,40.48,35,35.69,35.69,915184
2020-08-13,38.6,38.6,38.6,38.6,38.6,386
2020-08-14,40.75,40.75,40.75,40.75,40.75,203750
2020-08-17,40.5,40.5,40.1,40.21,40.21,1300940
2020-08-18,39.62,39.62,39.62,39.62,39.62,1188640
2020-08-19,40,40.1,40,40.04,40.04,51054.2
2020-08-20,40.2,40.2,40,40.17,40.17,241000
2020-08-21,40.25,40.25,39,40.21,40.21,1809290
2020-08-24,39.5,39.5,39.5,39.5,39.5,1633090
2020-08-25,40,40,40,40,40,223320
2020-08-26,39.65,40,39.65,39.75,39.75,1021700
2020-08-27,40,40,39.6,39.74,39.74,1197960
2020-08-28,39.74,39.74,39.62,39.63,39.63,665772
2020-08-31,40.09,40.09,40.05,40.09,40.09,4916380
2020-09-01,40.98,40.98,39.61,39.84,39.84,147444
2020-09-02,39.88,39.88,39.61,39.65,39.65,237970
2020-09-03,40,40,40,40,40,40000
2020-09-04,39.5,40.92,39.5,40.12,40.12,835281
2020-09-07,40.79,40.79,40.79,40.79,40.79,81580
2020-09-09,39.7,40.98,39.66,40.66,40.66,1972100
2020-09-10,40,40,39.96,40,40,332636
2020-09-11,39.95,39.95,39.95,39.95,39.95,3995
2020-09-14,40,40,40,40,40,45000
2020-09-15,40.5,40.5,40,40.19,40.19,318780
2020-09-17,40,40.5,40,40.29,40.29,685000
